ma,cons_bars,cons_range,drop_thresh,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
25,3,5.0,7.0,15.0,5.0,81,29.629629629629626,69.64643777365953,0.8598325651069078,75.0000000000001,1.2443734658724892,70.37037037037037
100,7,7.0,5.0,7.0,5.0,63,50.79365079365079,69.00000000000007,1.0952380952380965,25.000000000000018,1.4451612903225808,49.2063492063492
100,3,5.0,5.0,10.0,7.0,63,47.61904761904761,69.00000000000004,1.095238095238096,42.00000000000004,1.2987012987012985,52.38095238095239
100,7,7.0,5.0,15.0,3.0,61,22.950819672131146,68.99999999999974,1.1311475409836023,54.00000000000003,1.4893617021276573,77.04918032786885
50,3,5.0,7.0,10.0,7.0,51,49.01960784313725,68.0000000000001,1.3333333333333353,42.00000000000004,1.3736263736263739,50.98039215686274
50,5,7.0,5.0,10.0,7.0,85,45.88235294117647,68.00000000000007,0.8000000000000008,87.00000000000009,1.2111801242236024,54.11764705882353
100,3,7.0,5.0,10.0,7.0,68,47.05882352941176,68.00000000000006,1.0000000000000009,42.00000000000004,1.2698412698412698,52.94117647058824
25,3,5.0,7.0,15.0,7.0,71,36.61971830985916,67.9380878839222,0.9568744772383407,65.00000000000017,1.2156764694727686,63.38028169014085
25,5,7.0,7.0,15.0,7.0,71,36.61971830985916,67.93808788392218,0.9568744772383405,61.00000000000011,1.2156764694727686,63.38028169014085
50,5,5.0,5.0,10.0,7.0,73,46.57534246575342,67.00000000000007,0.9178082191780832,78.00000000000007,1.2454212454212454,53.42465753424658
25,5,7.0,7.0,15.0,3.0,96,20.833333333333336,66.64643777365954,0.6942337268089536,42.000000000000085,1.2923089376037697,79.16666666666666
100,3,7.0,5.0,7.0,3.0,88,37.5,66.0000000000001,0.7500000000000011,21.000000000000014,1.4000000000000004,62.5
25,5,5.0,7.0,7.0,5.0,71,49.29577464788733,65.00000000000011,0.9154929577464804,46.00000000000003,1.3611111111111116,50.70422535211267
100,3,5.0,5.0,7.0,5.0,71,49.29577464788733,65.00000000000009,0.9154929577464801,23.000000000000014,1.3611111111111112,50.70422535211267
100,7,5.0,5.0,7.0,3.0,45,44.44444444444444,65.00000000000003,1.444444444444445,12.000000000000014,1.866666666666666,55.55555555555556
25,5,7.0,5.0,15.0,5.0,114,28.07017543859649,64.64643777365939,0.5670740155584156,105.00000000000026,1.15767423847234,71.9298245614035
50,3,7.0,10.0,10.0,7.0,20,60.0,64.0000000000001,3.200000000000005,18.0,2.142857142857144,40.0
25,7,5.0,5.0,7.0,3.0,122,35.24590163934426,64.00000000000007,0.5245901639344268,37.0,1.270042194092827,64.75409836065575
25,7,7.0,5.0,15.0,3.0,139,19.424460431654676,63.6464377736594,0.457888041537118,81.00000000000031,1.1894239219454146,80.57553956834532
50,3,7.0,5.0,10.0,7.0,93,45.16129032258064,63.00000000000009,0.6774193548387106,88.00000000000007,1.1764705882352944,54.83870967741935
50,3,5.0,5.0,10.0,3.0,114,27.192982456140353,60.99999999999998,0.5350877192982454,59.00000000000009,1.2449799196787144,72.80701754385966
50,7,7.0,5.0,15.0,7.0,72,36.11111111111111,60.93808788392221,0.8463623317211417,101.00000000000017,1.1892487201364041,63.888888888888886
50,3,5.0,5.0,10.0,5.0,99,37.37373737373738,60.00000000000011,0.6060606060606072,80.00000000000006,1.1935483870967745,62.62626262626263
25,7,7.0,7.0,10.0,3.0,84,28.57142857142857,60.00000000000001,0.7142857142857144,41.00000000000007,1.333333333333333,71.42857142857143
100,3,5.0,5.0,15.0,3.0,70,21.428571428571427,59.999999999999716,0.8571428571428531,51.00000000000007,1.3636363636363618,78.57142857142857
100,5,7.0,5.0,15.0,3.0,70,21.428571428571427,59.999999999999716,0.8571428571428531,66.00000000000004,1.3636363636363615,78.57142857142857
50,3,7.0,5.0,10.0,3.0,132,26.515151515151516,58.99999999999996,0.44696969696969663,62.00000000000013,1.2027491408934703,73.48484848484848
25,7,5.0,7.0,7.0,5.0,46,52.17391304347826,58.000000000000085,1.2608695652173931,21.000000000000007,1.527272727272728,47.82608695652174
100,7,5.0,5.0,10.0,7.0,38,50.0,57.000000000000036,1.5000000000000009,21.00000000000002,1.4285714285714284,50.0
100,3,7.0,5.0,15.0,3.0,77,20.77922077922078,56.99999999999969,0.7402597402597362,72.00000000000004,1.3114754098360637,79.22077922077922
50,7,5.0,5.0,7.0,5.0,68,48.529411764705884,56.00000000000009,0.8235294117647073,30.00000000000004,1.3200000000000003,51.470588235294116
25,3,7.0,10.0,10.0,7.0,43,48.837209302325576,56.000000000000085,1.302325581395351,40.000000000000014,1.363636363636364,51.162790697674424
50,7,5.0,5.0,7.0,7.0,64,56.25,56.00000000000007,0.8750000000000011,35.00000000000003,1.2857142857142858,43.75
25,5,5.0,10.0,7.0,7.0,22,68.18181818181817,56.00000000000005,2.5454545454545476,21.000000000000025,2.1428571428571432,31.818181818181817
25,5,7.0,10.0,7.0,7.0,34,61.76470588235294,56.000000000000036,1.6470588235294128,14.000000000000021,1.6153846153846154,38.23529411764706
50,5,5.0,5.0,10.0,3.0,94,27.659574468085108,55.99999999999999,0.5957446808510638,47.00000000000006,1.274509803921568,72.3404255319149
25,5,7.0,7.0,10.0,5.0,88,37.5,55.000000000000014,0.6250000000000001,85.00000000000006,1.1999999999999997,62.5
50,7,7.0,10.0,15.0,7.0,11,54.54545454545454,54.9999999999999,4.999999999999991,14.000000000000007,2.571428571428567,45.45454545454545
50,3,5.0,5.0,15.0,7.0,76,35.526315789473685,54.938087883922165,0.7228695774200284,113.00000000000028,1.1601693524312597,64.47368421052632
25,3,5.0,7.0,7.0,5.0,90,46.666666666666664,54.00000000000008,0.6000000000000009,55.00000000000003,1.2250000000000003,53.333333333333336
100,5,5.0,5.0,7.0,3.0,62,38.70967741935484,54.00000000000006,0.8709677419354848,18.000000000000036,1.473684210526316,61.29032258064516
50,5,5.0,5.0,15.0,5.0,76,28.947368421052634,53.894862812841815,0.7091429317479186,90.00000000000013,1.1996106030105251,71.05263157894737
100,3,3.0,5.0,10.0,3.0,39,33.33333333333333,52.00000000000004,1.3333333333333344,23.00000000000005,1.666666666666667,66.66666666666666
25,7,5.0,7.0,10.0,3.0,48,31.25,51.00000000000004,1.0625000000000009,24.000000000000025,1.515151515151515,68.75
25,5,5.0,7.0,10.0,5.0,68,38.23529411764706,50.00000000000007,0.7352941176470599,70.0,1.2380952380952381,61.76470588235294
25,7,5.0,7.0,7.0,3.0,50,40.0,50.00000000000005,1.0000000000000009,17.00000000000003,1.5555555555555556,60.0
100,3,5.0,7.0,10.0,3.0,44,31.818181818181817,50.00000000000004,1.1363636363636374,22.000000000000036,1.5555555555555554,68.18181818181817
