half_close_pct,trades,win_rate,total_profit,max_dd,profit_factor,profit_to_mdd
2.0,189,81.48148148148148,103.99999999999996,48.000000000000085,1.4244897959183669,2.166666666666662
3.0,177,75.14124293785311,115.29980507033032,66.5000000000001,1.374350016462111,1.7338316551929345
5.0,151,63.576158940397356,98.79980507033028,70.0000000000001,1.256622870312546,1.411425786719002
