ma,half_close,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
100,1.5,2.0,3.0,322,49.68944099378882,-28.00427602146139,-0.0869698013088863,47.00000000000003,0.919528931248723,36.024844720496894
50,2.0,3.0,1.5,515,26.601941747572816,-28.499999999996614,-0.05533980582523614,52.49999999999817,0.9351535836177546,56.89320388349515
200,1.5,2.0,2.5,253,44.26877470355731,-28.499999999998966,-0.11264822134386943,53.999999999999275,0.8871287128712909,39.920948616600796
100,2.0,2.5,1.5,348,31.896551724137932,-28.50427602145918,-0.08190883914212409,41.99999999999964,0.9068500728419225,58.620689655172406
100,1.5,1.5,1.5,374,47.32620320855615,-28.504276021459255,-0.07621464176860764,34.499999999999666,0.9030480902958747,52.406417112299465
100,2.0,1.5,1.5,374,47.32620320855615,-28.504276021459255,-0.07621464176860764,34.499999999999666,0.9030480902958747,52.406417112299465
100,1.0,1.5,1.5,417,36.69064748201439,-28.50427602145948,-0.06835557798911146,32.999999999998174,0.8895201410573186,41.247002398081534
100,0.5,1.5,1.5,482,24.066390041493776,-28.50427602145985,-0.05913750211921131,32.99999999999853,0.8592411153903774,28.008298755186722
100,1.0,2.5,2.0,386,25.647668393782386,-28.504276021461358,-0.07384527466699833,44.50000000000003,0.8967252376218805,35.751295336787564
200,0.5,3.0,1.0,360,10.833333333333334,-29.000000000000124,-0.08055555555555591,40.000000000000114,0.8013698630136982,40.55555555555556
200,0.5,2.5,3.0,341,17.302052785923756,-29.499999999999982,-0.08651026392961872,39.999999999999964,0.8333333333333337,17.302052785923756
200,1.0,2.5,1.0,326,18.711656441717793,-29.500000000000078,-0.09049079754601251,40.00000000000004,0.8379120879120877,55.828220858895705
200,1.0,1.5,1.0,329,30.091185410334347,-29.500000000000156,-0.0896656534954412,37.50000000000005,0.8342696629213477,54.1033434650456
100,0.5,3.0,2.5,449,14.699331848552339,-29.504276021460345,-0.06571108245314108,49.499999999999396,0.8703133121828568,20.26726057906459
50,0.5,2.5,1.5,742,14.150943396226415,-29.999999999997822,-0.04043126684635825,49.49999999999875,0.8974358974359044,26.28032345013477
200,0.5,2.5,2.5,342,16.666666666666664,-29.999999999999247,-0.08771929824561184,49.99999999999948,0.826086956521743,20.175438596491226
200,1.0,3.0,2.0,282,19.858156028368796,-29.99999999999995,-0.10638297872340408,53.0,0.8484848484848488,35.1063829787234
200,0.5,4.0,3.0,330,10.909090909090908,-30.000000000000046,-0.09090909090909105,46.000000000000014,0.8275862068965517,17.575757575757574
200,2.0,3.0,1.0,288,20.13888888888889,-30.00000000000005,-0.10416666666666684,38.00000000000004,0.8529411764705883,70.83333333333334
100,1.5,2.5,1.5,361,29.085872576177284,-30.004276021459276,-0.08311433800958248,41.49999999999966,0.8974227781228812,54.016620498614955
100,0.5,2.5,2.5,454,17.841409691629956,-30.004276021460342,-0.06608871370365714,47.499999999999176,0.8709517238354321,20.484581497797357
100,1.5,3.0,3.0,313,32.26837060702875,-30.00427602146138,-0.09586030677783189,54.00000000000007,0.9098982259929671,35.46325878594249
200,0.5,1.5,1.0,366,20.491803278688526,-30.500000000000192,-0.08333333333333386,34.00000000000012,0.7867132867132858,39.07103825136612
100,2.0,4.0,1.5,336,19.940476190476193,-30.504276021459262,-0.09078653577815257,48.99999999999966,0.8978095844118954,59.226190476190474
200,1.5,2.5,1.0,303,21.782178217821784,-31.00000000000006,-0.10231023102310251,40.500000000000014,0.8418367346938774,64.68646864686468
100,0.5,4.0,3.0,440,12.045454545454545,-31.004276021461393,-0.07046426368513953,56.00000000000008,0.8724126318718639,18.409090909090907
200,1.0,3.0,2.5,280,22.142857142857142,-31.499999999999094,-0.11249999999999677,54.99999999999942,0.8551724137931072,31.071428571428573
50,0.5,2.5,2.0,730,14.931506849315069,-31.499999999999996,-0.043150684931506846,41.50000000000002,0.8963815789473685,20.82191780821918
100,2.0,3.0,1.5,341,26.099706744868033,-31.50427602145929,-0.09238790622128824,46.499999999999694,0.8944595486491642,58.35777126099707
100,1.5,3.0,1.5,356,23.876404494382022,-31.504276021459347,-0.08849515736364985,44.99999999999969,0.8900390721599574,53.65168539325843
100,1.0,1.5,2.5,387,44.96124031007752,-31.504276021460086,-0.08140639798826896,47.49999999999939,0.8922946479621766,30.23255813953488
