ma,cons_bars,cons_range,drop_thresh,tp,sl,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor
48,6,1.0,3.0,5.0,1.0,10,10.0,-3.999999999999983,-0.3999999999999983,8.99999999999998,0.5555555555555565
48,12,2.0,3.0,2.0,2.0,14,42.857142857142854,-3.9999999999999893,-0.285714285714285,11.999999999999993,0.7500000000000007
100,6,1.0,2.0,2.0,2.0,122,49.18032786885246,-3.999999999999991,-0.032786885245901565,22.0,0.967741935483871
100,12,1.0,2.0,2.0,1.0,10,20.0,-4.0000000000000036,-0.40000000000000036,6.000000000000018,0.5000000000000003
100,12,1.0,2.0,2.0,2.0,10,40.0,-4.000000000000005,-0.4000000000000005,8.000000000000009,0.6666666666666666
24,6,3.0,1.5,5.0,1.5,1489,23.03559435862995,-4.000000000000009,-0.0026863666890530615,234.00000000000028,0.997673065735893
24,6,3.0,3.0,5.0,2.0,310,28.387096774193548,-4.000000000000021,-0.012903225806451682,59.000000000000114,0.9909909909909909
100,12,2.0,3.0,2.0,2.0,14,42.857142857142854,-4.000000000000023,-0.28571428571428736,8.000000000000036,0.7499999999999992
100,12,1.0,1.5,3.0,2.0,77,38.961038961038966,-4.000000000000028,-0.05194805194805232,22.000000000000014,0.957446808510638
48,12,1.0,1.5,3.0,2.0,107,39.25233644859813,-4.0000000000000355,-0.03738317757009379,27.000000000000057,0.9692307692307689
100,6,3.0,1.5,2.0,1.5,873,42.7262313860252,-4.00000000000014,-0.004581901489118145,62.000000000000185,0.9946666666666665
100,12,2.0,1.5,2.0,2.0,580,49.82758620689655,-4.000000000000237,-0.00689655172413834,48.000000000000206,0.9931271477663226
24,12,3.0,3.0,3.0,1.5,210,32.857142857142854,-4.499999999999931,-0.0214285714285711,34.5,0.9787234042553195
48,6,1.0,1.5,3.0,1.5,486,33.1275720164609,-4.49999999999998,-0.009259259259259217,90.00000000000001,0.9907692307692307
100,12,1.0,2.0,2.0,1.5,10,30.0,-4.500000000000007,-0.45000000000000073,6.500000000000011,0.5714285714285715
48,12,2.0,2.0,5.0,1.0,251,16.334661354581673,-4.999999999999903,-0.019920318725099216,46.99999999999995,0.9761904761904766
48,12,1.0,1.5,5.0,2.0,104,27.884615384615387,-4.999999999999968,-0.04807692307692277,35.00000000000007,0.9666666666666669
48,12,3.0,3.0,3.0,2.0,80,38.75,-4.9999999999999725,-0.06249999999999965,40.00000000000003,0.9489795918367351
48,12,1.0,2.0,5.0,2.0,13,23.076923076923077,-4.999999999999975,-0.3846153846153827,18.000000000000007,0.7500000000000013
24,24,3.0,2.0,5.0,2.0,489,28.425357873210633,-4.999999999999993,-0.010224948875255609,92.00000000000017,0.9928571428571429
48,12,1.0,2.0,3.0,1.0,13,15.384615384615385,-5.000000000000003,-0.3846153846153848,9.000000000000021,0.5454545454545457
100,12,1.0,2.0,3.0,2.0,10,30.0,-5.00000000000001,-0.500000000000001,11.000000000000021,0.6428571428571427
24,6,3.0,3.0,5.0,1.0,341,16.422287390029325,-5.000000000000033,-0.014662756598240565,59.00000000000011,0.9824561403508772
48,6,2.0,3.0,5.0,1.5,73,21.91780821917808,-5.499999999999934,-0.07534246575342375,33.499999999999986,0.9356725146198839
100,12,2.0,1.5,2.0,1.0,651,33.026113671274956,-5.999999999999953,-0.00921658986175108,57.999999999999915,0.9862385321100919
48,6,2.0,3.0,3.0,1.5,76,31.57894736842105,-5.999999999999959,-0.0789473684210521,28.500000000000007,0.9230769230769237
48,6,1.0,3.0,3.0,1.0,10,10.0,-5.9999999999999725,-0.5999999999999972,8.99999999999998,0.33333333333333487
48,12,1.0,2.0,3.0,2.0,13,30.76923076923077,-5.999999999999985,-0.4615384615384604,14.00000000000002,0.6666666666666676
24,12,2.0,3.0,2.0,2.0,55,47.27272727272727,-5.999999999999989,-0.10909090909090889,17.99999999999998,0.8965517241379313
100,12,1.0,2.0,3.0,1.0,10,10.0,-6.000000000000002,-0.6000000000000002,9.000000000000005,0.33333333333333365
100,12,1.0,2.0,5.0,2.0,10,20.0,-6.000000000000007,-0.6000000000000008,12.000000000000009,0.625
100,12,1.0,2.0,3.0,1.5,10,20.0,-6.000000000000018,-0.6000000000000018,9.000000000000021,0.49999999999999933
100,24,3.0,2.0,2.0,1.0,282,32.62411347517731,-6.000000000000058,-0.021276595744681055,39.999999999999986,0.9684210526315786
100,12,3.0,1.5,2.0,2.0,763,49.803407601572744,-6.0000000000002816,-0.007863695937090801,60.00000000000031,0.992167101827676
24,24,3.0,1.5,5.0,1.5,1157,22.990492653414,-6.500000000000032,-0.005617977528089915,209.00000000000009,0.9951365506921063
48,24,3.0,1.5,5.0,2.0,658,28.419452887537993,-6.999999999999892,-0.01063829787234026,125.00000000000028,0.9925690021231424
48,12,2.0,2.0,2.0,1.0,259,32.432432432432435,-6.999999999999899,-0.027027027027026636,33.99999999999995,0.9600000000000006
100,12,1.0,1.5,5.0,1.0,79,15.18987341772152,-6.9999999999999565,-0.0886075949367083,26.000000000000004,0.895522388059702
24,24,2.0,1.5,3.0,1.0,679,24.742268041237114,-6.9999999999999645,-0.010309278350515412,40.000000000000014,0.9863013698630138
24,6,3.0,1.5,2.0,1.0,2332,33.23327615780446,-6.9999999999999885,-0.0030017152658662043,100.00000000000006,0.9955041746949261
48,12,1.0,2.0,5.0,1.0,13,7.6923076923076925,-7.0000000000000036,-0.5384615384615388,9.000000000000021,0.41666666666666713
24,12,3.0,3.0,2.0,1.5,210,41.904761904761905,-7.000000000000005,-0.03333333333333336,31.50000000000005,0.9617486338797813
48,12,1.0,2.0,2.0,1.0,13,15.384615384615385,-7.000000000000006,-0.538461538461539,9.000000000000021,0.3636363636363638
48,6,1.0,2.0,3.0,2.0,146,39.04109589041096,-7.000000000000012,-0.04794520547945214,52.0000000000001,0.9606741573033707
100,12,2.0,2.0,3.0,1.0,199,24.120603015075375,-7.000000000000021,-0.03517587939698503,40.99999999999999,0.9536423841059601
100,6,2.0,3.0,2.0,1.0,67,29.850746268656714,-7.000000000000038,-0.10447761194029907,21.000000000000036,0.8510638297872334
100,6,2.0,1.5,2.0,1.5,777,42.599742599742605,-7.000000000000132,-0.009009009009009179,73.50000000000014,0.989536621823617
48,6,2.0,2.0,3.0,1.0,500,24.6,-7.9999999999998535,-0.015999999999999705,51.99999999999996,0.9787798408488069
24,12,3.0,1.5,5.0,1.5,1418,22.9901269393512,-7.999999999999968,-0.005641748942172051,249.5000000000001,0.9951159951159952
100,6,1.0,2.0,2.0,1.5,122,40.98360655737705,-8.00000000000003,-0.06557377049180353,29.500000000000014,0.9259259259259257
100,6,2.0,3.0,2.0,2.0,66,46.96969696969697,-8.00000000000008,-0.12121212121212242,22.00000000000008,0.8857142857142847
24,6,1.0,1.5,2.0,2.0,992,49.79838709677419,-8.000000000000187,-0.008064516129032447,88.00000000000007,0.9919678714859437
24,12,3.0,3.0,5.0,1.5,205,22.439024390243905,-8.499999999999968,-0.041463414634146184,59.50000000000006,0.9643605870020966
48,6,1.0,3.0,5.0,1.5,10,10.0,-8.499999999999998,-0.8499999999999999,13.499999999999996,0.37037037037037024
100,12,1.0,2.0,5.0,1.5,10,10.0,-8.500000000000014,-0.8500000000000014,9.000000000000009,0.37037037037037013
100,12,3.0,2.0,2.0,1.5,379,42.21635883905013,-8.500000000000021,-0.02242744063324544,39.00000000000009,0.9741248097412482
24,6,3.0,2.0,2.0,1.0,1215,33.086419753086425,-8.999999999999826,-0.007407407407407264,69.99999999999994,0.9889298892988931
24,6,1.0,2.0,2.0,1.0,357,32.49299719887955,-8.999999999999968,-0.025210084033613356,35.999999999999936,0.9626556016597512
100,24,2.0,1.5,5.0,1.0,315,16.19047619047619,-8.999999999999984,-0.028571428571428522,47.99999999999997,0.965909090909091
48,12,3.0,3.0,3.0,1.0,81,22.22222222222222,-8.999999999999988,-0.11111111111111095,33.000000000000064,0.8571428571428573
100,12,2.0,1.5,2.0,1.5,608,42.43421052631579,-9.000000000000007,-0.01480263157894738,60.99999999999999,0.9828571428571429
100,6,1.0,1.5,2.0,1.5,377,42.17506631299735,-9.000000000000036,-0.023872679045092934,56.999999999999964,0.9724770642201833
100,12,3.0,1.5,2.0,1.5,811,42.54007398273736,-9.00000000000011,-0.011097410604192491,60.500000000000114,0.9871244635193132
24,12,1.0,2.0,2.0,1.5,46,36.95652173913043,-9.499999999999938,-0.20652173913043342,19.500000000000014,0.7816091954023003
48,6,2.0,2.0,5.0,1.0,466,16.30901287553648,-9.99999999999988,-0.0214592274678109,57.999999999999886,0.9743589743589747
24,12,2.0,3.0,2.0,1.0,55,27.27272727272727,-9.999999999999957,-0.18181818181818105,14.999999999999986,0.7500000000000009
24,12,1.0,2.0,3.0,1.0,46,19.565217391304348,-9.999999999999973,-0.2173913043478255,20.999999999999996,0.7297297297297303
48,6,2.0,3.0,5.0,1.0,76,14.473684210526317,-9.999999999999979,-0.13157894736842077,36.00000000000003,0.8461538461538466
48,6,1.0,1.5,2.0,2.0,481,49.48024948024948,-9.999999999999982,-0.020790020790020753,62.0,0.9794238683127573
100,12,3.0,2.0,5.0,1.0,370,16.216216216216218,-9.99999999999999,-0.027027027027026997,54.99999999999997,0.967741935483871
48,12,1.0,2.0,2.0,2.0,13,30.76923076923077,-9.999999999999995,-0.7692307692307688,14.00000000000002,0.44444444444444486
100,12,1.0,2.0,5.0,1.0,10,0.0,-10.000000000000007,-1.0000000000000007,10.000000000000007,0.0
100,12,3.0,3.0,2.0,2.0,67,46.26865671641791,-10.00000000000006,-0.14925373134328448,18.000000000000078,0.8611111111111105
48,6,3.0,2.0,5.0,1.5,540,22.77777777777778,-10.499999999999885,-0.01944444444444423,57.49999999999996,0.9832134292565949
48,24,3.0,2.0,3.0,1.5,370,32.7027027027027,-10.499999999999998,-0.028378378378378373,69.00000000000004,0.9718875502008032
48,12,1.0,2.0,3.0,1.5,13,15.384615384615385,-10.500000000000023,-0.8076923076923095,13.50000000000003,0.3636363636363635
24,12,1.0,1.5,5.0,1.5,293,22.525597269624573,-10.500000000000037,-0.03583617747440286,62.5000000000001,0.9691629955947135
100,6,3.0,1.5,3.0,1.5,799,33.04130162703379,-10.500000000000233,-0.01314142678347964,90.00000000000037,0.986915887850467
48,12,3.0,2.0,5.0,1.5,471,22.717622080679405,-10.999999999999856,-0.023354564755838334,57.999999999999964,0.97985347985348
48,6,3.0,2.0,3.0,1.0,635,24.566929133858267,-10.99999999999991,-0.01732283464566915,44.999999999999915,0.9770354906054283
24,24,3.0,2.0,2.0,1.0,611,32.733224222585925,-10.999999999999964,-0.0180032733224222,52.000000000000014,0.9732360097323601
48,6,2.0,3.0,2.0,1.0,77,28.57142857142857,-10.999999999999998,-0.14285714285714282,24.000000000000025,0.7999999999999999
24,12,3.0,2.0,5.0,2.0,772,28.367875647668395,-11.00000000000006,-0.014248704663212514,153.00000000000023,0.9900542495479204
100,12,1.0,1.5,5.0,1.5,77,20.77922077922078,-11.500000000000076,-0.14935064935065034,29.500000000000018,0.8743169398907098
48,12,3.0,2.0,3.0,1.0,544,24.448529411764707,-11.999999999999893,-0.02205882352941157,55.99999999999998,0.9708029197080295
24,6,1.0,2.0,5.0,2.0,314,28.02547770700637,-11.99999999999995,-0.03821656050955398,76.00000000000014,0.9734513274336285
24,24,2.0,1.5,3.0,1.5,626,32.9073482428115,-12.000000000000034,-0.019169329073482483,76.50000000000011,0.980952380952381
48,6,2.0,3.0,3.0,2.0,76,36.84210526315789,-12.00000000000005,-0.15789473684210592,37.00000000000007,0.8749999999999998
24,12,1.0,2.0,3.0,2.0,46,34.78260869565217,-12.000000000000052,-0.2608695652173924,24.00000000000005,0.7999999999999994
24,6,3.0,3.0,2.0,2.0,340,49.11764705882353,-12.000000000000128,-0.0352941176470592,38.000000000000085,0.9653179190751442
100,12,3.0,2.0,2.0,2.0,360,49.166666666666664,-12.000000000000156,-0.03333333333333377,46.00000000000024,0.9672131147540981
48,12,1.0,2.0,2.0,1.5,13,15.384615384615385,-12.500000000000027,-0.9615384615384636,14.50000000000003,0.24242424242424232
24,6,2.0,1.5,5.0,1.5,1408,22.94034090909091,-12.500000000000037,-0.008877840909090936,231.00000000000023,0.9923195084485406
100,12,2.0,2.0,5.0,1.0,193,15.544041450777202,-12.999999999999954,-0.06735751295336764,46.99999999999992,0.9202453987730065
24,12,3.0,3.0,2.0,1.0,211,31.27962085308057,-12.99999999999998,-0.061611374407582846,30.000000000000018,0.9103448275862072
100,6,1.0,2.0,5.0,1.0,121,14.87603305785124,-13.000000000000018,-0.10743801652892576,25.999999999999954,0.8737864077669902
48,12,1.0,2.0,5.0,1.5,13,7.6923076923076925,-13.00000000000002,-1.0000000000000016,13.50000000000003,0.2777777777777779
48,6,2.0,3.0,5.0,2.0,73,26.027397260273972,-13.000000000000078,-0.178082191780823,49.00000000000011,0.879629629629629
100,12,3.0,2.0,3.0,1.0,381,24.146981627296586,-13.000000000000089,-0.03412073490813672,53.0,0.9550173010380621
100,12,2.0,2.0,2.0,1.5,198,40.909090909090914,-13.499999999999932,-0.06818181818181784,42.49999999999997,0.9230769230769235
24,6,3.0,2.0,3.0,1.5,1068,33.052434456928836,-13.499999999999954,-0.012640449438202203,101.99999999999994,0.9874125874125874
48,12,2.0,2.0,2.0,1.5,254,41.338582677165356,-13.499999999999972,-0.05314960629921248,35.49999999999994,0.9395973154362418
24,6,3.0,3.0,5.0,1.5,321,22.429906542056074,-13.500000000000025,-0.042056074766355214,75.50000000000011,0.963855421686747
48,24,3.0,2.0,5.0,2.0,329,27.96352583586626,-13.999999999999847,-0.042553191489361236,70.00000000000006,0.9704641350210974
24,6,3.0,2.0,2.0,1.5,1141,42.5065731814198,-13.999999999999897,-0.012269938650306659,61.5,0.9857723577235774
48,6,3.0,2.0,5.0,1.0,590,16.271186440677965,-13.999999999999897,-0.023728813559321858,46.99999999999995,0.9716599190283404
48,12,2.0,2.0,2.0,2.0,249,48.59437751004016,-13.999999999999957,-0.056224899598393406,43.99999999999999,0.9453125000000002
100,24,2.0,1.5,3.0,1.0,326,23.92638036809816,-13.999999999999957,-0.04294478527607349,35.0,0.9435483870967745
24,6,1.0,1.5,2.0,1.0,1163,32.93207222699914,-13.999999999999977,-0.012037833190025776,52.99999999999984,0.9820512820512821
48,12,2.0,3.0,2.0,1.0,14,0.0,-13.999999999999982,-0.9999999999999988,13.999999999999982,0.0
48,12,2.0,3.0,3.0,1.0,14,0.0,-13.999999999999982,-0.9999999999999988,13.999999999999982,0.0
48,12,2.0,3.0,5.0,1.0,14,0.0,-13.999999999999982,-0.9999999999999988,13.999999999999982,0.0
48,12,2.0,3.0,5.0,2.0,14,14.285714285714285,-14.0,-1.0,20.000000000000014,0.4166666666666671
100,6,1.0,2.0,3.0,1.0,122,22.131147540983605,-14.000000000000009,-0.11475409836065581,29.999999999999964,0.8526315789473686
100,12,3.0,1.5,3.0,1.0,842,24.584323040380045,-14.000000000000009,-0.01662707838479811,86.99999999999997,0.9779527559055118
48,6,1.0,2.0,2.0,2.0,147,47.61904761904761,-14.000000000000018,-0.09523809523809536,34.000000000000085,0.9090909090909091
100,6,2.0,1.5,2.0,1.0,854,32.78688524590164,-14.000000000000048,-0.016393442622950876,83.00000000000003,0.9756097560975608
24,6,1.0,2.0,2.0,2.0,345,48.98550724637681,-14.000000000000089,-0.0405797101449278,46.00000000000007,0.9602272727272726
48,12,2.0,3.0,5.0,1.5,14,7.142857142857142,-14.499999999999961,-1.035714285714283,14.999999999999982,0.2564102564102574
48,24,3.0,2.0,3.0,2.0,355,39.154929577464785,-14.999999999999943,-0.0422535211267604,79.0,0.9652777777777779
24,6,2.0,3.0,3.0,1.0,231,23.376623376623375,-14.99999999999995,-0.06493506493506472,37.00000000000002,0.9152542372881359
24,6,3.0,1.5,3.0,2.0,1560,39.80769230769231,-14.999999999999996,-0.009615384615384612,214.0000000000002,0.9920127795527157
24,12,1.0,2.0,3.0,1.5,46,26.08695652173913,-15.000000000000044,-0.3260869565217401,24.000000000000057,0.7058823529411757
100,12,3.0,1.5,2.0,1.0,894,32.774049217002236,-15.000000000000044,-0.016778523489932935,79.00000000000001,0.9750415973377702
100,6,3.0,2.0,3.0,1.0,439,24.145785876993166,-15.000000000000117,-0.03416856492027361,51.00000000000007,0.9549549549549546
100,6,1.0,1.5,3.0,1.5,361,32.40997229916898,-15.000000000000139,-0.0415512465373965,60.00000000000005,0.9590163934426227
100,6,2.0,2.0,2.0,1.5,351,41.5954415954416,-15.500000000000066,-0.044159544159544345,53.50000000000011,0.9495934959349592
24,12,2.0,2.0,5.0,1.0,568,16.19718309859155,-15.999999999999904,-0.028169014084506873,81.99999999999996,0.966386554621849
48,24,3.0,2.0,5.0,1.0,364,15.934065934065933,-15.999999999999908,-0.0439560439560437,65.00000000000003,0.9477124183006538
100,6,2.0,1.5,3.0,1.0,800,24.5,-15.999999999999932,-0.019999999999999917,93.99999999999989,0.9735099337748344
24,6,2.0,3.0,2.0,1.0,232,31.03448275862069,-15.999999999999941,-0.06896551724137906,26.999999999999947,0.9000000000000004
24,12,1.0,2.0,5.0,1.0,46,10.869565217391305,-15.999999999999947,-0.34782608695652056,20.999999999999996,0.6097560975609767
24,6,2.0,3.0,5.0,1.0,226,15.486725663716813,-15.99999999999996,-0.07079646017699097,48.999999999999986,0.916230366492147
48,12,3.0,2.0,3.0,2.0,488,39.34426229508197,-16.000000000000004,-0.03278688524590165,80.00000000000009,0.972972972972973
100,6,3.0,2.0,5.0,1.0,424,16.037735849056602,-16.00000000000007,-0.03773584905660394,64.00000000000009,0.9550561797752808
100,12,2.0,2.0,2.0,2.0,190,47.89473684210526,-16.00000000000009,-0.08421052631578994,40.00000000000007,0.9191919191919189
100,24,2.0,1.5,2.0,2.0,318,48.742138364779876,-16.00000000000017,-0.05031446540880557,50.00000000000013,0.9509202453987725
24,6,3.0,1.5,3.0,1.0,2117,24.799244213509684,-16.99999999999982,-0.008030231459612574,136.99999999999986,0.989321608040201
48,24,3.0,2.0,5.0,1.5,345,22.318840579710145,-16.99999999999994,-0.0492753623188404,60.500000000000064,0.9577114427860698
24,24,3.0,1.5,3.0,2.0,1171,39.709649871904354,-16.999999999999986,-0.014517506404782225,184.0000000000003,0.987960339943343
100,6,2.0,2.0,3.0,1.0,353,23.79603399433428,-17.000000000000046,-0.048158640226629024,54.99999999999999,0.9368029739776951
48,6,1.0,2.0,2.0,1.5,147,39.455782312925166,-17.500000000000032,-0.11904761904761926,35.50000000000007,0.8689138576779025
24,6,2.0,2.0,2.0,1.0,1038,32.75529865125241,-17.999999999999783,-0.017341040462427536,66.99999999999986,0.9742120343839543
48,12,3.0,2.0,5.0,1.0,504,16.071428571428573,-17.999999999999876,-0.03571428571428547,61.999999999999915,0.9574468085106386
24,12,3.0,2.0,2.0,2.0,941,49.52178533475027,-18.00000000000011,-0.01912858660998949,66.0000000000001,0.9810526315789473
100,6,3.0,1.5,5.0,2.0,653,28.177641653905056,-18.000000000000277,-0.027565084226646674,137.00000000000023,0.9808102345415776
24,6,1.0,2.0,2.0,1.5,353,41.359773371104815,-18.500000000000043,-0.052407932011331565,41.999999999999964,0.9404186795491142
24,12,3.0,1.5,2.0,1.0,2182,33.04307974335472,-18.999999999999915,-0.008707607699358348,102.0,0.9869952087611226
48,12,2.0,2.0,3.0,1.0,259,23.166023166023166,-18.99999999999992,-0.07335907335907305,53.999999999999986,0.9045226130653271
24,6,2.0,1.5,2.0,1.0,2149,33.03862261516984,-18.999999999999922,-0.00884132154490457,105.99999999999986,0.9867963863794301
100,6,1.0,1.5,3.0,1.0,375,23.733333333333334,-18.999999999999996,-0.05066666666666666,56.99999999999998,0.9335664335664337
100,6,1.0,1.5,5.0,2.0,328,27.743902439024392,-19.000000000000036,-0.05792682926829279,78.0000000000001,0.9599156118143459
24,24,2.0,1.5,3.0,2.0,562,39.32384341637011,-19.000000000000107,-0.03380782918149485,97.00000000000014,0.9721407624633429
100,24,3.0,1.5,3.0,2.0,607,39.373970345963755,-19.000000000000245,-0.03130148270181259,95.00000000000028,0.9741847826086953
48,6,2.0,2.0,5.0,1.5,434,22.350230414746544,-20.499999999999975,-0.047235023041474596,76.5,0.9594460929772503
24,12,1.0,1.5,5.0,2.0,280,27.500000000000004,-20.999999999999886,-0.0749999999999996,83.99999999999994,0.9482758620689659
24,12,3.0,1.5,3.0,2.0,1473,39.71486761710794,-20.999999999999936,-0.014256619144602807,218.00000000000023,0.9881756756756757
48,6,2.0,3.0,3.0,1.0,77,18.181818181818183,-20.999999999999975,-0.27272727272727243,37.000000000000014,0.6666666666666671
100,6,1.0,1.5,5.0,1.0,364,15.659340659340659,-21.99999999999996,-0.06043956043956033,50.99999999999992,0.9283387622149838
24,12,1.0,2.0,5.0,2.0,46,21.73913043478261,-22.000000000000053,-0.47826086956521857,35.000000000000064,0.6944444444444442
24,12,3.0,2.0,2.0,1.5,1002,42.21556886227545,-22.499999999999932,-0.022455089820359216,67.00000000000009,0.9740932642487048
48,6,1.0,2.0,3.0,1.5,147,29.931972789115648,-22.500000000000046,-0.15306122448979623,52.50000000000008,0.8543689320388348
48,12,2.0,1.5,5.0,1.0,785,16.178343949044585,-23.000000000000004,-0.029299363057324845,90.0,0.9650455927051672
100,6,2.0,2.0,5.0,1.0,341,15.542521994134898,-23.00000000000002,-0.06744868035190622,60.99999999999995,0.920138888888889
48,6,2.0,2.0,3.0,2.0,454,38.986784140969164,-23.00000000000007,-0.05066079295154201,72.00000000000016,0.9584837545126355
24,12,1.0,2.0,5.0,1.5,46,15.217391304347828,-23.50000000000003,-0.5108695652173919,28.500000000000025,0.5982905982905983
48,6,2.0,1.5,5.0,2.0,733,28.10368349249659,-24.000000000000078,-0.032742155525238854,151.00000000000028,0.9772296015180266
48,6,1.0,1.5,5.0,2.0,418,27.751196172248804,-24.000000000000096,-0.05741626794258396,90.00000000000011,0.9602649006622517
100,6,2.0,1.5,2.0,2.0,732,49.18032786885246,-24.000000000000277,-0.032786885245902016,76.00000000000026,0.9677419354838706
100,24,2.0,1.5,2.0,1.5,322,40.683229813664596,-24.500000000000057,-0.0760869565217393,34.50000000000003,0.9144851657940661
24,6,1.0,1.5,3.0,1.0,1101,24.432334241598546,-24.999999999999986,-0.022706630336058117,66.99999999999999,0.9699519230769231
48,6,1.0,1.5,2.0,1.5,502,41.43426294820717,-25.000000000000018,-0.049800796812749036,74.00000000000018,0.9433106575963719
100,24,3.0,1.5,2.0,1.5,698,41.833810888252145,-25.00000000000017,-0.03581661891117503,63.5000000000001,0.9589490968801312
48,6,1.0,2.0,5.0,1.5,143,20.27972027972028,-26.000000000000046,-0.18181818181818213,49.50000000000008,0.8479532163742689
24,6,2.0,3.0,2.0,1.5,230,39.565217391304344,-26.500000000000007,-0.11521739130434785,36.000000000000014,0.8729016786570742
24,12,3.0,2.0,2.0,1.0,1059,32.48347497639282,-26.999999999999797,-0.025495750708215106,68.99999999999991,0.9622377622377626
48,12,2.0,2.0,3.0,1.5,252,30.952380952380953,-26.999999999999975,-0.10714285714285704,51.00000000000006,0.8965517241379313
24,6,2.0,3.0,3.0,1.5,228,30.701754385964914,-27.00000000000001,-0.118421052631579,45.00000000000007,0.8860759493670887
100,6,1.0,2.0,3.0,2.0,121,35.53719008264463,-27.000000000000025,-0.2231404958677688,43.000000000000064,0.8269230769230769
100,24,3.0,2.0,2.0,1.5,277,40.07220216606498,-27.000000000000075,-0.0974729241877259,50.5000000000001,0.8915662650602408
100,6,3.0,2.0,3.0,2.0,386,38.60103626943005,-27.000000000000142,-0.06994818652849778,72.00000000000026,0.9430379746835441
24,6,2.0,3.0,3.0,2.0,226,37.610619469026545,-27.00000000000015,-0.11946902654867322,57.00000000000016,0.9042553191489358
100,24,2.0,1.5,2.0,1.0,334,30.538922155688624,-28.000000000000032,-0.08383233532934141,40.000000000000014,0.8793103448275861
100,6,3.0,1.5,3.0,1.0,900,24.22222222222222,-28.000000000000043,-0.03111111111111116,98.99999999999996,0.9589442815249265
100,12,3.0,1.5,5.0,2.0,616,27.92207792207792,-28.0000000000003,-0.04545454545454594,142.0000000000002,0.9684684684684681
48,24,2.0,1.5,3.0,1.5,409,31.784841075794624,-28.49999999999995,-0.06968215158924193,88.50000000000001,0.9318996415770612
100,6,1.0,2.0,3.0,1.5,121,28.09917355371901,-28.500000000000078,-0.2355371900826453,45.00000000000008,0.7816091954022985
24,6,1.0,1.5,2.0,1.5,1090,42.11009174311926,-28.50000000000021,-0.02614678899082588,76.50000000000004,0.969889064976228
24,12,3.0,2.0,5.0,1.0,935,16.149732620320854,-28.999999999999886,-0.031016042780748543,113.00000000000007,0.9630102040816328
24,6,1.0,2.0,3.0,1.0,353,22.946175637393768,-29.000000000000004,-0.0821529745042493,49.00000000000006,0.8933823529411765
24,6,2.0,1.5,3.0,2.0,1467,39.60463531015678,-29.00000000000009,-0.019768234492160933,205.0000000000004,0.9836343115124153
100,12,2.0,2.0,3.0,2.0,187,36.898395721925134,-29.000000000000114,-0.15508021390374394,58.00000000000013,0.8771186440677963
24,6,2.0,1.5,3.0,1.0,1962,24.617737003058103,-29.9999999999998,-0.01529051987767574,142.99999999999997,0.979716024340771
48,24,2.0,1.5,3.0,1.0,430,23.25581395348837,-29.999999999999943,-0.06976744186046499,63.00000000000004,0.9090909090909093
100,24,3.0,2.0,5.0,1.0,264,14.772727272727273,-30.00000000000004,-0.11363636363636379,61.000000000000064,0.8666666666666667
24,6,1.0,2.0,3.0,1.5,347,31.412103746397698,-30.00000000000008,-0.08645533141210399,46.500000000000135,0.9159663865546218
100,6,2.0,2.0,2.0,2.0,335,47.76119402985074,-30.00000000000016,-0.08955223880597063,64.00000000000017,0.9142857142857139
100,24,3.0,1.5,3.0,1.5,647,32.30293663060278,-30.000000000000266,-0.04636785162287522,90.00000000000021,0.9543378995433787
24,12,3.0,2.0,5.0,1.5,844,22.511848341232227,-30.99999999999998,-0.03672985781990519,149.5000000000002,0.9683995922528034
100,24,3.0,1.5,2.0,1.0,757,31.968295904887718,-31.000000000000103,-0.040951122853368695,80.99999999999997,0.9398058252427184
24,12,3.0,2.0,3.0,2.0,878,39.29384965831435,-31.000000000000135,-0.03530751708428261,121.00000000000007,0.970919324577861
100,12,3.0,2.0,3.0,2.0,338,38.16568047337278,-31.00000000000017,-0.09171597633136146,73.0000000000002,0.9258373205741623
24,12,3.0,2.0,3.0,1.5,945,32.592592592592595,-31.49999999999998,-0.03333333333333331,109.50000000000003,0.967032967032967
100,12,2.0,2.0,3.0,1.5,195,29.743589743589745,-31.500000000000036,-0.16153846153846171,61.50000000000005,0.8467153284671532
24,12,2.0,1.5,3.0,1.0,1608,24.502487562189053,-31.999999999999915,-0.01990049751243776,125.0,0.9736408566721584
100,6,3.0,2.0,5.0,2.0,366,27.322404371584703,-32.000000000000156,-0.08743169398907147,82.00000000000013,0.9398496240601503
24,6,2.0,3.0,2.0,2.0,230,46.52173913043478,-32.000000000000185,-0.1391304347826095,36.00000000000018,0.8699186991869913
100,24,3.0,1.5,2.0,2.0,662,48.79154078549849,-32.0000000000003,-0.048338368580060874,86.00000000000023,0.9528023598820056
24,24,3.0,1.5,2.0,1.0,1695,32.684365781710916,-33.00000000000006,-0.0194690265486726,86.00000000000001,0.9710780017528484
100,12,3.0,2.0,3.0,1.5,355,31.26760563380282,-33.000000000000135,-0.09295774647887362,70.50000000000011,0.9098360655737701
24,6,2.0,2.0,5.0,1.0,916,16.048034934497817,-33.99999999999987,-0.03711790393013086,115.0,0.9557867360208064
24,24,3.0,1.5,3.0,1.0,1554,24.45302445302445,-33.999999999999915,-0.021879021879021823,115.00000000000009,0.9710391822827941
100,24,3.0,2.0,2.0,2.0,265,46.79245283018868,-34.00000000000016,-0.12830188679245344,52.00000000000016,0.8794326241134748
