half_close_pct,trades,win_rate,total_profit,max_dd,profit_factor,profit_to_mdd
1.0,1158,60.62176165803109,20.821367312831352,64.00000000000003,1.0304405954865954,0.3253338642629897
2.0,1051,46.336822074215036,130.99999999999972,53.50000000000004,1.154846335697399,2.4485981308411144
3.0,968,37.29338842975206,159.73697978237774,35.000000000000185,1.1754387477016777,4.563913708067911
